iteration,layer,row_col,value
116,0,0_13,0.026562706
116,0,0_14,0.006334143
116,0,1_0,-0.36146608
116,0,1_1,-0.1091674
116,0,1_2,0.4176897
116,0,1_3,-0.21153665
116,0,1_4,-0.31444475
116,0,1_5,0.14089529
116,0,1_6,-0.3617214
116,0,1_7,-0.04850898
116,0,1_8,0.49372748
116,0,1_9,-0.457493
116,0,1_10,0.05546602
116,0,1_11,0.4294468
116,0,1_12,0.062913015
116,0,1_13,0.42910445
116,0,1_14,-0.27218112
116,0,2_0,0.24721847
116,0,2_1,-0.25861663
116,0,2_2,0.13403225
116,0,2_3,-0.35876375
116,0,2_4,0.25955287
116,0,2_5,0.58917284
116,0,2_6,-0.3508773
116,0,2_7,-0.4695269
116,0,2_8,-0.29412818
116,0,2_9,0.15523896
116,0,2_10,0.5120148
116,0,2_11,0.051441055
116,0,2_12,0.027812667
116,0,2_13,-0.056391373
116,0,2_14,0.093703076
116,0,3_0,0.25995705
116,0,3_1,0.057051204
116,0,3_2,-0.27131456
116,0,3_3,0.43273136
116,0,3_4,0.32634595
116,0,3_5,-0.1890997
116,0,3_6,0.33570537
116,0,3_7,0.07360212
116,0,3_8,-0.44019645
116,0,3_9,0.45048925
116,0,3_10,0.046733655
116,0,3_11,-0.49961212
116,0,3_12,-0.21247216
116,0,3_13,-0.45893016
116,0,3_14,0.27804378
116,1,0_0,-0.21839125
116,1,0_1,-0.22604865
116,1,1_0,0.52838796
116,1,1_1,0.014333539
116,1,2_0,-0.100109056
116,1,2_1,0.3125657
116,1,3_0,0.077293046
116,1,3_1,-0.18299495
116,1,4_0,-0.15865761
116,1,4_1,-0.32050848
116,1,5_0,-0.40655065
116,1,5_1,0.073388346
116,1,6_0,0.26904595
116,1,6_1,-0.2794733
116,1,7_0,0.3735612
116,1,7_1,-0.06885635
116,1,8_0,0.11259288
116,1,8_1,0.2736275
116,1,9_0,-0.10159944
116,1,9_1,-0.222615
116,1,10_0,-0.30244473
116,1,10_1,-0.0024922465
116,1,11_0,0.062153466
116,1,11_1,0.25253052
116,1,12_0,-0.08991935
116,1,12_1,0.08795837
116,1,13_0,0.042691145
116,1,13_1,0.29027796
116,1,14_0,-0.12891741
116,1,14_1,-0.21928605
117,0,0_0,-0.3742731
117,0,0_1,0.36420292
117,0,0_2,-0.17244205
117,0,0_3,0.08565835
117,0,0_4,-0.13730365
117,0,0_5,-0.55686456
117,0,0_6,0.37036124
117,0,0_7,0.5712715
117,0,0_8,0.14328259
117,0,0_9,-0.22191529
117,0,0_10,-0.2718167
117,0,0_11,0.13697112
117,0,0_12,-0.12220036
117,0,0_13,0.026563497
117,0,0_14,0.0063336007
117,0,1_0,-0.36146602
117,0,1_1,-0.10916717
117,0,1_2,0.41768938
117,0,1_3,-0.21153627
117,0,1_4,-0.31444454
117,0,1_5,0.14089487
117,0,1_6,-0.3617209
117,0,1_7,-0.04850858
117,0,1_8,0.49372727
117,0,1_9,-0.4574929
117,0,1_10,0.055465784
117,0,1_11,0.42944652
117,0,1_12,0.062912755
117,0,1_13,0.4291042
117,0,1_14,-0.27218094
117,0,2_0,0.24724711
117,0,2_1,-0.25862727
117,0,2_2,0.134013
117,0,2_3,-0.35874
117,0,2_4,0.2595764
117,0,2_5,0.5891803
117,0,2_6,-0.35085952
117,0,2_7,-0.46953413
117,0,2_8,-0.2941523
117,0,2_9,0.15527336
117,0,2_10,0.51202613
117,0,2_11,0.051409855
117,0,2_12,0.027804019
117,0,2_13,-0.0564151
117,0,2_14,0.09372627
117,0,3_0,0.26000327
117,0,3_1,0.057048496
117,0,3_2,-0.2713587
117,0,3_3,0.4327843
117,0,3_4,0.32639062
117,0,3_5,-0.1891088
117,0,3_6,0.33575028
117,0,3_7,0.07361137
117,0,3_8,-0.44024315
117,0,3_9,0.4505527
117,0,3_10,0.046736058
117,0,3_11,-0.49967316
117,0,3_12,-0.2125018
117,0,3_13,-0.45897922
117,0,3_14,0.27808073
117,1,0_0,-0.21839185
117,1,0_1,-0.22605047
117,1,1_0,0.52838784
117,1,1_1,0.014331281
117,1,2_0,-0.1001087
117,1,2_1,0.31256685
117,1,3_0,0.077292874
117,1,3_1,-0.18299852
117,1,4_0,-0.15865855
117,1,4_1,-0.32051104
117,1,5_0,-0.40655166
117,1,5_1,0.07338575
117,1,6_0,0.26904616
117,1,6_1,-0.2794735
117,1,7_0,0.373562
117,1,7_1,-0.06885418
117,1,8_0,0.11259354
117,1,8_1,0.27362907
117,1,9_0,-0.10159963
117,1,9_1,-0.22261454
117,1,10_0,-0.3024458
117,1,10_1,-0.002493593
117,1,11_0,0.06215388
117,1,11_1,0.25253192
117,1,12_0,-0.08991905
117,1,12_1,0.08796128
117,1,13_0,0.042691335
117,1,13_1,0.29027793
117,1,14_0,-0.12891757
117,1,14_1,-0.21928553
118,0,0_0,-0.3742715
118,0,0_1,0.3642026
118,0,0_2,-0.17244346
118,0,0_3,0.08566019
118,0,0_4,-0.1373022
118,0,0_5,-0.55686444
118,0,0_6,0.3703626
118,0,0_7,0.57127124
118,0,0_8,0.14328112
118,0,0_9,-0.22191308
118,0,0_10,-0.27181616
118,0,0_11,0.13696903
118,0,0_12,-0.12220094
118,0,0_13,0.026561905
118,0,0_14,0.006334689
118,0,1_0,-0.3614643
118,0,1_1,-0.10916769
118,0,1_2,0.41768825
118,0,1_3,-0.21153481
118,0,1_4,-0.31444317
118,0,1_5,0.14089508
118,0,1_6,-0.3617196
118,0,1_7,-0.04850876
118,0,1_8,0.49372587
118,0,1_9,-0.457491
118,0,1_10,0.055466313
118,0,1_11,0.4294447
118,0,1_12,0.062912114
118,0,1_13,0.42910275
118,0,1_14,-0.27217957
118,0,2_0,0.24728443
118,0,2_1,-0.2586385
118,0,2_2,0.13398515
118,0,2_3,-0.35870513
118,0,2_4,0.25960797
118,0,2_5,0.58918583
118,0,2_6,-0.35083103
118,0,2_7,-0.46953917
118,0,2_8,-0.29418495
118,0,2_9,0.15531965
118,0,2_10,0.5120382
118,0,2_11,0.051367156
118,0,2_12,0.027789943
118,0,2_13,-0.05644785
118,0,2_14,0.09375722
118,0,3_0,0.26004142
118,0,3_1,0.057045627
118,0,3_2,-0.27139422
118,0,3_3,0.43282664
118,0,3_4,0.32642707
118,0,3_5,-0.18911517
118,0,3_6,0.33578598
118,0,3_7,0.073617935
118,0,3_8,-0.4402813
118,0,3_9,0.45060447
118,0,3_10,0.0467389
118,0,3_11,-0.49972275
118,0,3_12,-0.21252522
118,0,3_13,-0.45901898
118,0,3_14,0.27811107
118,1,0_0,-0.21839139
118,1,0_1,-0.22604938
118,1,1_0,0.5283883
118,1,1_1,0.014333413
118,1,2_0,-0.100109346
118,1,2_1,0.31256565
118,1,3_0,0.07729402
118,1,3_1,-0.18299623
118,1,4_0,-0.15865816
118,1,4_1,-0.32051027
118,1,5_0,-0.40655187
118,1,5_1,0.07338638
118,1,6_0,0.26904693
118,1,6_1,-0.27947244
118,1,7_0,0.373562
118,1,7_1,-0.068854585
118,1,8_0,0.11259317
118,1,8_1,0.27362853
118,1,9_0,-0.10159932
118,1,9_1,-0.2226151
118,1,10_0,-0.30244696
118,1,10_1,-0.0024956816
118,1,11_0,0.062153235
118,1,11_1,0.2525311
118,1,12_0,-0.08991915
118,1,12_1,0.08796185
118,1,13_0,0.04269101
118,1,13_1,0.29027835
118,1,14_0,-0.12891741
118,1,14_1,-0.21928628
119,0,0_0,-0.37427193
119,0,0_1,0.36420247
119,0,0_2,-0.17244291
119,0,0_3,0.08565943
119,0,0_4,-0.13730264
119,0,0_5,-0.5568642
119,0,0_6,0.37036192
119,0,0_7,0.571271
119,0,0_8,0.14328153
119,0,0_9,-0.22191368
119,0,0_10,-0.27181607
119,0,0_11,0.13696973
119,0,0_12,-0.122200586
119,0,0_13,0.026562413
119,0,0_14,0.0063344003
119,0,1_0,-0.36146343
119,0,1_1,-0.10916778
119,0,1_2,0.41768748
119,0,1_3,-0.2115339
119,0,1_4,-0.31444234
119,0,1_5,0.14089492
119,0,1_6,-0.36171868
119,0,1_7,-0.04850857
119,0,1_8,0.49372497
119,0,1_9,-0.4574899
119,0,1_10,0.05546638
119,0,1_11,0.42944363
119,0,1_12,0.062911615
119,0,1_13,0.42910197
119,0,1_14,-0.2721787
119,0,2_0,0.24730971
119,0,2_1,-0.2586464
119,0,2_2,0.13396661
119,0,2_3,-0.3586818
119,0,2_4,0.25962937
119,0,2_5,0.5891899
119,0,2_6,-0.35081226
119,0,2_7,-0.46954307
119,0,2_8,-0.29420704
119,0,2_9,0.15535097
119,0,2_10,0.5120465
119,0,2_11,0.05133839
119,0,2_12,0.027780691
119,0,2_13,-0.05646988
119,0,2_14,0.09377814
119,0,3_0,0.26007614
119,0,3_1,0.05704404
119,0,3_2,-0.27142778
119,0,3_3,0.43286693
119,0,3_4,0.3264607
119,0,3_5,-0.18912259
119,0,3_6,0.33582044
119,0,3_7,0.07362554
119,0,3_8,-0.4403166
119,0,3_9,0.45065233
119,0,3_10,0.0467401
119,0,3_11,-0.49976885
119,0,3_12,-0.21254796
119,0,3_13,-0.459056
119,0,3_14,0.27813876
119,1,0_0,-0.21839142
119,1,0_1,-0.2260496
119,1,1_0,0.5283886
119,1,1_1,0.014334628
119,1,2_0,-0.10010948
119,1,2_1,0.31256506
119,1,3_0,0.07729449
119,1,3_1,-0.1829958
119,1,4_0,-0.15865824
119,1,4_1,-0.32051054
119,1,5_0,-0.40655217
119,1,5_1,0.0733856
119,1,6_0,0.2690472
119,1,6_1,-0.27947146
119,1,7_0,0.3735623
119,1,7_1,-0.068853505
119,1,8_0,0.112593226
119,1,8_1,0.2736287
119,1,9_0,-0.101599365
119,1,9_1,-0.22261561
119,1,10_0,-0.30244768
119,1,10_1,-0.002497651
119,1,11_0,0.06215313
119,1,11_1,0.25253117
119,1,12_0,-0.08991919
119,1,12_1,0.08796246
119,1,13_0,0.04269102
119,1,13_1,0.29027873
119,1,14_0,-0.1289175
119,1,14_1,-0.2192867
120,0,0_0,-0.3742696
120,0,0_1,0.3642023
120,0,0_2,-0.17244571
120,0,0_3,0.08566303
120,0,0_4,-0.13730034
120,0,0_5,-0.5568645
120,0,0_6,0.37036481
120,0,0_7,0.57127136
120,0,0_8,0.1432791
120,0,0_9,-0.22191016
120,0,0_10,-0.27181593
120,0,0_11,0.13696611
120,0,0_12,-0.12220197
120,0,0_13,0.026559677
120,0,0_14,0.006336114
120,0,1_0,-0.36146343
120,0,1_1,-0.109167695
120,0,1_2,0.4176874
120,0,1_3,-0.21153383
120,0,1_4,-0.3144423
120,0,1_5,0.14089473
120,0,1_6,-0.36171854
120,0,1_7,-0.048508406
120,0,1_8,0.49372494
120,0,1_9,-0.4574898
120,0,1_10,0.05546627
120,0,1_11,0.42944348
120,0,1_12,0.062911525
120,0,1_13,0.42910194
120,0,1_14,-0.2721788
120,0,2_0,0.24733269
120,0,2_1,-0.25865242
120,0,2_2,0.13394845
120,0,2_3,-0.35865897
120,0,2_4,0.2596492
120,0,2_5,0.58919173
120,0,2_6,-0.35079283
120,0,2_7,-0.4695446
120,0,2_8,-0.2942275
120,0,2_9,0.15538006
120,0,2_10,0.5120531
120,0,2_11,0.05131135
120,0,2_12,0.027771039
120,0,2_13,-0.056490712
120,0,2_14,0.09379745
120,0,3_0,0.26010215
120,0,3_1,0.05704284
120,0,3_2,-0.27145278
120,0,3_3,0.432897
120,0,3_4,0.3264858
120,0,3_5,-0.18912818
120,0,3_6,0.33584607
120,0,3_7,0.0736312
120,0,3_8,-0.44034293
120,0,3_9,0.45068797
120,0,3_10,0.046741027
120,0,3_11,-0.49980327
120,0,3_12,-0.21256492
120,0,3_13,-0.4590837
120,0,3_14,0.2781595
120,1,0_0,-0.21839161
120,1,0_1,-0.22604938
120,1,1_0,0.52838844
120,1,1_1,0.014333604
120,1,2_0,-0.100109346
120,1,2_1,0.3125657
120,1,3_0,0.077294566
120,1,3_1,-0.18299675
120,1,4_0,-0.1586585
120,1,4_1,-0.32051104
120,1,5_0,-0.40655243
120,1,5_1,0.07338651
120,1,6_0,0.2690471
120,1,6_1,-0.2794728
120,1,7_0,0.37356248
120,1,7_1,-0.06885476
120,1,8_0,0.11259344
120,1,8_1,0.2736291
120,1,9_0,-0.10159945
120,1,9_1,-0.22261572
120,1,10_0,-0.3024481
120,1,10_1,-0.002497697
120,1,11_0,0.06215323
120,1,11_1,0.25253147
120,1,12_0,-0.089919016
120,1,12_1,0.087964766
120,1,13_0,0.04269113
120,1,13_1,0.2902792
120,1,14_0,-0.12891763
120,1,14_1,-0.21928723
121,0,0_0,-0.3742706
121,0,0_1,0.36420238
121,0,0_2,-0.17244415
121,0,0_3,0.08566097
121,0,0_4,-0.1373015
121,0,0_5,-0.55686396
121,0,0_6,0.3703629
121,0,0_7,0.5712706
121,0,0_8,0.14328034
121,0,0_9,-0.2219119
121,0,0_10,-0.27181584
121,0,0_11,0.13696797
121,0,0_12,-0.12220107
121,0,0_13,0.026561124
121,0,0_14,0.006335279
121,0,1_0,-0.36146525
121,0,1_1,-0.109167196
121,0,1_2,0.4176887
121,0,1_3,-0.21153542
121,0,1_4,-0.3144439
121,0,1_5,0.14089458
121,0,1_6,-0.36171994
121,0,1_7,-0.04850827
121,0,1_8,0.49372652
121,0,1_9,-0.4574919
121,0,1_10,0.055465747
121,0,1_11,0.42944548
121,0,1_12,0.06291224
121,0,1_13,0.42910352
121,0,1_14,-0.27218044
121,0,2_0,0.24735011
121,0,2_1,-0.25865752
121,0,2_2,0.1339353
121,0,2_3,-0.35864243
121,0,2_4,0.25966394
121,0,2_5,0.5891938
121,0,2_6,-0.35077912
121,0,2_7,-0.46954653
121,0,2_8,-0.2942429
121,0,2_9,0.15540178
121,0,2_10,0.51205826
121,0,2_11,0.0512913
121,0,2_12,0.027764272
121,0,2_13,-0.056506112
121,0,2_14,0.09381194
121,0,3_0,0.26012602
121,0,3_1,0.05704183
121,0,3_2,-0.2714761
121,0,3_3,0.4329248
121,0,3_4,0.32650906
121,0,3_5,-0.18913345
121,0,3_6,0.33586985
121,0,3_7,0.07363657
121,0,3_8,-0.4403673
121,0,3_9,0.4507209
121,0,3_10,0.046741724
121,0,3_11,-0.49983513
121,0,3_12,-0.21258073
121,0,3_13,-0.45910925
121,0,3_14,0.2781786
121,1,0_0,-0.218392
121,1,0_1,-0.22605155
121,1,1_0,0.5283884
121,1,1_1,0.014333826
121,1,2_0,-0.10010881
121,1,2_1,0.31256703
121,1,3_0,0.07729434
121,1,3_1,-0.18299864
121,1,4_0,-0.15865907
121,1,4_1,-0.32051346
121,1,5_0,-0.40655217
121,1,5_1,0.073385835
121,1,6_0,0.2690466
121,1,6_1,-0.27947408
121,1,7_0,0.37356234
121,1,7_1,-0.06885339
121,1,8_0,0.11259396
121,1,8_1,0.2736309
121,1,9_0,-0.10160003
121,1,9_1,-0.22261778
121,1,10_0,-0.3024483
121,1,10_1,-0.0024989962
121,1,11_0,0.06215372
121,1,11_1,0.25253367
121,1,12_0,-0.08991866
121,1,12_1,0.08796607
121,1,13_0,0.04269173
121,1,13_1,0.2902809
121,1,14_0,-0.12891829
121,1,14_1,-0.21928886
122,0,0_0,-0.3742719
122,0,0_1,0.36420274
122,0,0_2,-0.17244314
122,0,0_3,0.08565975
122,0,0_4,-0.13730255
122,0,0_5,-0.55686414
122,0,0_6,0.37036204
122,0,0_7,0.5712708
122,0,0_8,0.14328149
122,0,0_9,-0.22191356
122,0,0_10,-0.27181622
122,0,0_11,0.13696961
122,0,0_12,-0.122200705
122,0,0_13,0.02656229
122,0,0_14,0.0063344394
122,0,1_0,-0.36146343
122,0,1_1,-0.10916746
122,0,1_2,0.41768703
122,0,1_3,-0.21153334
122,0,1_4,-0.31444234
122,0,1_5,0.1408942
122,0,1_6,-0.36171794
122,0,1_7,-0.048507906
122,0,1_8,0.49372488
122,0,1_9,-0.4574895
122,0,1_10,0.055465925
122,0,1_11,0.42944315
122,0,1_12,0.06291116
122,0,1_13,0.42910177
122,0,1_14,-0.27217877
122,0,2_0,0.24736853
122,0,2_1,-0.25866228
122,0,2_2,0.13392067
122,0,2_3,-0.35862392
122,0,2_4,0.25967982
122,0,2_5,0.5891949
122,0,2_6,-0.35076338
122,0,2_7,-0.46954757
122,0,2_8,-0.29425943
122,0,2_9,0.1554251
122,0,2_10,0.51206326
122,0,2_11,0.051269602
122,0,2_12,0.02775646
122,0,2_13,-0.05652284
122,0,2_14,0.09382741
122,0,3_0,0.2601446
122,0,3_1,0.05704132
122,0,3_2,-0.27149457
122,0,3_3,0.432947
122,0,3_4,0.32652736
122,0,3_5,-0.18913797
122,0,3_6,0.33588913
122,0,3_7,0.07364119
122,0,3_8,-0.4403864
122,0,3_9,0.4507468
122,0,3_10,0.046741918
122,0,3_11,-0.49986026
122,0,3_12,-0.21259342
122,0,3_13,-0.45912948
122,0,3_14,0.27819347
122,1,0_0,-0.21839222
122,1,0_1,-0.22605099
122,1,1_0,0.52838874
122,1,1_1,0.014335341
122,1,2_0,-0.10010916
122,1,2_1,0.31256542
122,1,3_0,0.07729487
122,1,3_1,-0.1829967
122,1,4_0,-0.15865912
122,1,4_1,-0.32051274
122,1,5_0,-0.4065529
122,1,5_1,0.07338425
122,1,6_0,0.26904735
122,1,6_1,-0.2794714
122,1,7_0,0.3735631
122,1,7_1,-0.06885179
122,1,8_0,0.11259395
122,1,8_1,0.2736301
122,1,9_0,-0.10160002
122,1,9_1,-0.22261705
122,1,10_0,-0.30244938
122,1,10_1,-0.002501044
122,1,11_0,0.062153604
122,1,11_1,0.2525326
122,1,12_0,-0.089919105
122,1,12_1,0.08796528
122,1,13_0,0.042691566
122,1,13_1,0.29028
122,1,14_0,-0.12891807
122,1,14_1,-0.21928805
123,0,0_0,-0.37427106
123,0,0_1,0.3642024
123,0,0_2,-0.1724438
123,0,0_3,0.08566059
123,0,0_4,-0.13730182
123,0,0_5,-0.55686396
123,0,0_6,0.37036258
123,0,0_7,0.5712706
123,0,0_8,0.14328068
123,0,0_9,-0.22191238
123,0,0_10,-0.27181593
123,0,0_11,0.13696855
123,0,0_12,-0.122200936
123,0,0_13,0.026561506
123,0,0_14,0.006335
123,0,1_0,-0.36146376
123,0,1_1,-0.109167315
123,0,1_2,0.4176871
123,0,1_3,-0.2115335
123,0,1_4,-0.3144424
123,0,1_5,0.14089407
123,0,1_6,-0.361718
123,0,1_7,-0.048507772
123,0,1_8,0.49372506
123,0,1_9,-0.45748976
123,0,1_10,0.055465776
123,0,1_11,0.4294433
123,0,1_12,0.062911205
123,0,1_13,0.42910194
123,0,1_14,-0.27217895
123,0,2_0,0.24738482
123,0,2_1,-0.25866613
123,0,2_2,0.13390732
123,0,2_3,-0.35860714
123,0,2_4,0.25969398
123,0,2_5,0.5891952
123,0,2_6,-0.3507487
123,0,2_7,-0.46954793
123,0,2_8,-0.29427418
123,0,2_9,0.15544595
123,0,2_10,0.5120672
123,0,2_11,0.051250104
123,0,2_12,0.02774914
123,0,2_13,-0.05653789
123,0,2_14,0.0938412
123,0,3_0,0.26016244
123,0,3_1,0.057040922
123,0,3_2,-0.27151242
123,0,3_3,0.43296835
123,0,3_4,0.32654476
123,0,3_5,-0.18914248
123,0,3_6,0.33590767
123,0,3_7,0.07364574
123,0,3_8,-0.44040483
123,0,3_9,0.4507716
123,0,3_10,0.046742003
123,0,3_11,-0.4998843
123,0,3_12,-0.21260564
123,0,3_13,-0.45914894
123,0,3_14,0.27820787
123,1,0_0,-0.21839225
123,1,0_1,-0.2260513
123,1,1_0,0.52838874
123,1,1_1,0.014335476
123,1,2_0,-0.100108944
123,1,2_1,0.3125657
123,1,3_0,0.077294886
123,1,3_1,-0.18299699
123,1,4_0,-0.15865925
123,1,4_1,-0.32051343
123,1,5_0,-0.40655267
123,1,5_1,0.073384516
123,1,6_0,0.26904705
123,1,6_1,-0.279472
123,1,7_0,0.37356287
123,1,7_1,-0.06885192
123,1,8_0,0.11259409
123,1,8_1,0.27363056
123,1,9_0,-0.10160017
123,1,9_1,-0.22261769
123,1,10_0,-0.3024495
123,1,10_1,-0.0025016891
123,1,11_0,0.062153693
123,1,11_1,0.2525332
123,1,12_0,-0.08991886
123,1,12_1,0.0879663
123,1,13_0,0.042691745
123,1,13_1,0.29028073
123,1,14_0,-0.12891828
123,1,14_1,-0.2192888
124,0,0_0,-0.37427142
124,0,0_1,0.36420244
124,0,0_2,-0.17244317
124,0,0_3,0.085659765
124,0,0_4,-0.13730231
124,0,0_5,-0.55686396
124,0,0_6,0.37036186
124,0,0_7,0.5712706
124,0,0_8,0.14328116
124,0,0_9,-0.22191311
124,0,0_10,-0.27181587
124,0,0_11,0.13696933
124,0,0_12,-0.12220058
124,0,0_13,0.026562091
124,0,0_14,0.0063346536
124,0,1_0,-0.36146367
124,0,1_1,-0.10916746
124,0,1_2,0.4176872
124,0,1_3,-0.21153367
124,0,1_4,-0.31444237
124,0,1_5,0.14089437
124,0,1_6,-0.3617182
124,0,1_7,-0.048508015
124,0,1_8,0.49372503
124,0,1_9,-0.45748982
124,0,1_10,0.05546594
124,0,1_11,0.42944336
124,0,1_12,0.06291132
124,0,1_13,0.42910203
124,0,1_14,-0.2721789
124,0,2_0,0.24739832
124,0,2_1,-0.2586695
124,0,2_2,0.1338964
124,0,2_3,-0.35859323
124,0,2_4,0.25970584
124,0,2_5,0.5891957
124,0,2_6,-0.35073668
124,0,2_7,-0.4695485
124,0,2_8,-0.29428634
124,0,2_9,0.15546317
124,0,2_10,0.51207054
124,0,2_11,0.05123402
124,0,2_12,0.02774321
124,0,2_13,-0.05655031
124,0,2_14,0.09385263
124,0,3_0,0.26017693
124,0,3_1,0.057040893
124,0,3_2,-0.27152723
124,0,3_3,0.43298623
124,0,3_4,0.32655913
124,0,3_5,-0.18914656
124,0,3_6,0.33592328
124,0,3_7,0.07364993
124,0,3_8,-0.44041982
124,0,3_9,0.450792
124,0,3_10,0.046741668
124,0,3_11,-0.49990427
124,0,3_12,-0.21261595
124,0,3_13,-0.459165
124,0,3_14,0.2782196
124,1,0_0,-0.21839213
124,1,0_1,-0.22605202
124,1,1_0,0.52838874
124,1,1_1,0.014335659
124,1,2_0,-0.10010915
124,1,2_1,0.31256586
124,1,3_0,0.07729525
124,1,3_1,-0.18299744
124,1,4_0,-0.15865913
124,1,4_1,-0.32051426
124,1,5_0,-0.40655288
124,1,5_1,0.07338378
124,1,6_0,0.2690474
124,1,6_1,-0.27947184
124,1,7_0,0.373563
124,1,7_1,-0.06885101
124,1,8_0,0.112593964
124,1,8_1,0.27363113
124,1,9_0,-0.10159998
124,1,9_1,-0.22261815
124,1,10_0,-0.3024498
124,1,10_1,-0.002502691
124,1,11_0,0.06215346
124,1,11_1,0.25253367
124,1,12_0,-0.08991896
124,1,12_1,0.08796684
124,1,13_0,0.042691566
124,1,13_1,0.29028106
124,1,14_0,-0.12891808
124,1,14_1,-0.21928914
125,0,0_0,-0.37427017
125,0,0_1,0.36420235
125,0,0_2,-0.17244457
125,0,0_3,0.08566158
125,0,0_4,-0.13730116
125,0,0_5,-0.55686396
125,0,0_6,0.37036338
125,0,0_7,0.5712706
125,0,0_8,0.14327994
125,0,0_9,-0.22191128
125,0,0_10,-0.27181578
125,0,0_11,0.1369675
125,0,0_12,-0.12220126
125,0,0_13,0.026560698
125,0,0_14,0.0063355383
125,0,1_0,-0.36146414
125,0,1_1,-0.10916742
125,0,1_2,0.41768765
125,0,1_3,-0.2115342
125,0,1_4,-0.31444275
125,0,1_5,0.14089452
125,0,1_6,-0.3617187
125,0,1_7,-0.048508145
125,0,1_8,0.49372548
125,0,1_9,-0.45749035
125,0,1_10,0.055465937
125,0,1_11,0.42944396
125,0,1_12,0.0629116
125,0,1_13,0.42910245
125,0,1_14,-0.27217928
125,0,2_0,0.24740863
125,0,2_1,-0.25867188
125,0,2_2,0.13388793
125,0,2_3,-0.35858244
125,0,2_4,0.25971475
125,0,2_5,0.5891959
125,0,2_6,-0.35072723
125,0,2_7,-0.4695487
125,0,2_8,-0.29429567
125,0,2_9,0.15547636
125,0,2_10,0.5120729
125,0,2_11,0.05122165
125,0,2_12,0.027738562
125,0,2_13,-0.05655986
125,0,2_14,0.09386138
125,0,3_0,0.26018515
125,0,3_1,0.05704102
125,0,3_2,-0.27153584
125,0,3_3,0.43299666
125,0,3_4,0.32656738
125,0,3_5,-0.18914914
125,0,3_6,0.3359326
125,0,3_7,0.07365254
125,0,3_8,-0.4404286
125,0,3_9,0.4508038
125,0,3_10,0.04674127
125,0,3_11,-0.49991584
125,0,3_12,-0.21262214
125,0,3_13,-0.45917425
125,0,3_14,0.27822638
125,1,0_0,-0.2183921
125,1,0_1,-0.22605209
125,1,1_0,0.5283887
125,1,1_1,0.014335293
125,1,2_0,-0.10010912
125,1,2_1,0.31256634
125,1,3_0,0.077295355
125,1,3_1,-0.18299793
125,1,4_0,-0.1586592
125,1,4_1,-0.32051474
125,1,5_0,-0.4065529
125,1,5_1,0.07338455
125,1,6_0,0.2690473
125,1,6_1,-0.2794729
125,1,7_0,0.373563
125,1,7_1,-0.06885185
125,1,8_0,0.112593986
125,1,8_1,0.27363148
125,1,9_0,-0.101599954
125,1,9_1,-0.22261864
125,1,10_0,-0.30245012
125,1,10_1,-0.0025025932
125,1,11_0,0.062153414
125,1,11_1,0.25253412
125,1,12_0,-0.08991891
125,1,12_1,0.087967895
125,1,13_0,0.04269155
125,1,13_1,0.29028168
125,1,14_0,-0.12891808
125,1,14_1,-0.21928982
126,0,0_0,-0.37427005
126,0,0_1,0.36420235
126,0,0_2,-0.17244448
126,0,0_3,0.085661456
126,0,0_4,-0.13730122
126,0,0_5,-0.55686396
126,0,0_6,0.37036338
126,0,0_7,0.5712706
126,0,0_8,0.14328001
126,0,0_9,-0.22191137
126,0,0_10,-0.27181578
126,0,0_11,0.13696758
126,0,0_12,-0.12220123
126,0,0_13,0.026560767
126,0,0_14,0.0063355
126,0,1_0,-0.36146358
126,0,1_1,-0.10916742
126,0,1_2,0.41768697
126,0,1_3,-0.21153335
126,0,1_4,-0.3144422
126,0,1_5,0.14089425
126,0,1_6,-0.36171788
126,0,1_7,-0.048507877
126,0,1_8,0.49372482
126,0,1_9,-0.45748943
126,0,1_10,0.0554659
126,0,1_11,0.42944312
126,0,1_12,0.06291116
126,0,1_13,0.42910174
126,0,1_14,-0.27217865
126,0,2_0,0.24741663
126,0,2_1,-0.25867343
126,0,2_2,0.13388109
126,0,2_3,-0.35857368
126,0,2_4,0.2597218
126,0,2_5,0.5891958
126,0,2_6,-0.35071936
126,0,2_7,-0.46954826
126,0,2_8,-0.29430315
126,0,2_9,0.15548685
126,0,2_10,0.51207507
126,0,2_11,0.051211815
126,0,2_12,0.027734641
126,0,2_13,-0.056567486
126,0,2_14,0.09386823
126,0,3_0,0.2601943
126,0,3_1,0.057040863
126,0,3_2,-0.27154496
126,0,3_3,0.4330077
126,0,3_4,0.3265763
126,0,3_5,-0.18915144
126,0,3_6,0.3359422
126,0,3_7,0.073654965
126,0,3_8,-0.4404381
126,0,3_9,0.45081642
126,0,3_10,0.046741232
126,0,3_11,-0.4999282
126,0,3_12,-0.21262844
126,0,3_13,-0.4591841
126,0,3_14,0.27823377
126,1,0_0,-0.21839213
126,1,0_1,-0.22605182
126,1,1_0,0.5283887
126,1,1_1,0.014335751
126,1,2_0,-0.1001091
126,1,2_1,0.31256583
126,1,3_0,0.07729539
126,1,3_1,-0.18299732
126,1,4_0,-0.1586593
126,1,4_1,-0.32051447
126,1,5_0,-0.40655303
126,1,5_1,0.07338414
126,1,6_0,0.2690474
126,1,6_1,-0.2794722
126,1,7_0,0.373563
126,1,7_1,-0.06885146
126,1,8_0,0.11259404
126,1,8_1,0.27363127
126,1,9_0,-0.10160002
