Iteración,Memoria 10,Memoria 50,Memoria 100
480,0.018381432389589572,0.037269436578236996,0.04356219739140942
481,0.026178921396993494,0.03708896412114072,0.04401280974502901
482,0.027761672502062292,0.036842184278606124,0.04437798124717576
483,0.026410966775869214,0.03658596586582285,0.04469114165695273
484,0.026236107204119796,0.0363141638003401,0.04495217333866679
485,0.031088413806562642,0.03602026979605916,0.045179910635109996
486,0.033367844971745726,0.03582101769821736,0.04524423527778267
487,0.033456671247722516,0.03565383429341411,0.04503938076183003
488,0.033451259357632226,0.03403621434440096,0.028919701643203483
489,0.03342254244010892,0.032564081097375686,0.028546760721753047
490,0.0333785607920124,0.030154966798695435,0.028383257714636408
491,0.03332800282175082,0.024582010111579705,0.028337133262419337
492,0.033277411710848796,0.022970555136239978,0.02828329507261516
493,0.03620133606297806,0.021624178024777917,0.020441173908159634
494,0.033223766970464,0.02037451448730038,0.019154466404833606
495,0.03328317531598456,0.01918563386072117,0.01915479027863708
496,0.03334651713302747,0.017601824285267593,0.01924428284258558
497,0.03341108724703659,0.016431851986799192,0.01884828864410522
498,0.033474382922560886,0.016020878569682474,0.018662526431295928
499,0.03353183679856728,0.015614942268669961,0.018549985906165672
